album,file,key,chord,deg,color,p1,p1c,p2,p2c,prev3,prev3_color
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,D,v,maj,iv,maj,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,D,v,maj,v,maj,iv,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,A,ii,maj,v,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,G,i,maj,ii,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,C,iv,maj,i,maj,ii,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,D,v,maj,iv,maj,i,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,G,i,maj,v,maj,iv,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,C,iv,maj,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,D,v,maj,iv,maj,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,G,i,maj,v,maj,iv,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,03_-_Lucy_In_The_Sky_With_Diamonds.lab,G,C,iv,maj,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9)/5,iv,maj,,,,,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,,,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9)/5,iv,maj,i,maj,iv,maj,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,iv,maj,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,iv,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/5,ii,min7,i,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7,iii,min7,ii,min7,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9)/6,iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/5,ii,min7,i,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,v,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7,iii,min7,ii,min7,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9)/6,iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7/b3,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7/b3,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G,v,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,v,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7/b3,iii,min7,ii,min7,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7/b3,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7/b3,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,D:min7(4)/b7,ii,min7,i,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,E:min7/b3,iii,min7,ii,min7,i,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F:maj(9),iv,maj,iii,min7,ii,min7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iii,min7,ii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iii,min7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,F,iv,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,C,i,maj,iv,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,04_-_Getting_Better.lab,C,G:(1),v,maj,i,maj,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,,,,,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,i,maj,,,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min,v,min,i,maj,i,maj,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A,iv,maj,v,min,i,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min/5,vi,min,iv,maj,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,vi,min,iv,maj,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#,ii,maj,vi,min,vi,min,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,ii,maj,vi,min,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,v,maj,iv,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,v,maj,iv,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min,v,min,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min,ii,min,v,min,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min/5,ii,min,ii,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min/5,vi,min,ii,min,ii,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#,ii,maj,vi,min,ii,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,ii,maj,vi,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,v,maj,iv,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,v,maj,iv,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min/b3,v,min,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,v,min,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:9,ii,maj,vi,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,ii,maj,vi,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:9,ii,maj,vi,min,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,ii,maj,vi,min,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min/b3,v,min,i,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min,ii,min,v,min,i,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min/b3,ii,min,ii,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,ii,min,ii,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#,ii,maj,vi,min,ii,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,ii,maj,vi,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,v,maj,iv,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,v,maj,iv,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min/b3,v,min,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min,ii,min,v,min,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,ii,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:9,ii,maj,vi,min,ii,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,ii,maj,vi,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,v,maj,iv,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,v,maj,iv,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min/b3,v,min,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,v,min,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:9,ii,maj,vi,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,ii,maj,vi,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:maj(9),ii,maj,vi,min,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,ii,maj,vi,min,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min,v,min,i,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min,ii,min,v,min,i,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:min/5,ii,min,ii,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min/5,vi,min,ii,min,ii,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#,ii,maj,vi,min,ii,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,ii,maj,vi,min,ii,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A:maj/9,iv,maj,v,maj,iv,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B,v,maj,iv,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,v,maj,iv,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,B:min/b3,v,min,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,v,min,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:9,ii,maj,vi,min,v,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,ii,maj,vi,min,v,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#:9,ii,maj,vi,min,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,C#:min,vi,min,ii,maj,vi,min,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,F#,ii,maj,vi,min,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,A,iv,maj,ii,maj,vi,min,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,06_-_She's_Leaving_Home.lab,E,E,i,maj,iv,maj,ii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,,,,,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Gb,iv,maj,i,maj,,,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Ab,v,maj,iv,maj,i,maj,,
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,v,maj,iv,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,i,maj,v,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,i,maj,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Ab,v,maj,i,maj,i,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Ab,v,maj,v,maj,i,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,v,maj,v,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,i,maj,v,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db:7,i,7,i,maj,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Gb,iv,maj,i,7,i,maj,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Gb,iv,maj,iv,maj,i,7,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,E:dim7/b3,#ii,dim,iv,maj,iv,maj,i,7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Bb:7,vi,7,#ii,dim,iv,maj,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Eb:9,ii,maj,vi,7,#ii,dim,iv,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Ab,v,maj,ii,maj,vi,7,#ii,dim
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,v,maj,ii,maj,vi,7
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Bb:min,vi,min,i,maj,v,maj,ii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Ab,v,maj,vi,min,i,maj,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Bb:min,vi,min,v,maj,vi,min,i,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Bb:min,vi,min,vi,min,v,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,F,iii,maj,vi,min,vi,min,v,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Bb:min,vi,min,iii,maj,vi,min,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Eb:min,ii,min,vi,min,iii,maj,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Gb,iv,maj,ii,min,vi,min,iii,maj
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Ab,v,maj,iv,maj,ii,min,vi,min
08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band,09_-_When_I'm_Sixty-Four.lab,Db,Db,i,maj,v,maj,iv,maj,ii,min
